obsdata,simdata,id,type
10762.3376623377,10300.629749554662,Sparkling,Hypolimnion
9289.23076923077,9852.887996514284,Sparkling,Hypolimnion
10436.9230769231,9579.97524576426,Sparkling,Hypolimnion
8961.53846153846,9218.061879318302,Sparkling,Hypolimnion
8381.53846153846,8893.216132592985,Sparkling,Hypolimnion
9146.15384615385,8595.071792448583,Sparkling,Hypolimnion
7994.44444444445,7564.309356105745,Sparkling,Hypolimnion
5809.090909090911,5650.908785381329,Sparkling,Hypolimnion
2557.14285714286,2462.0549743529305,Sparkling,Hypolimnion
2651.4285714285697,2635.462289347096,Sparkling,Hypolimnion
664.285714285714,2452.497749232012,Sparkling,Hypolimnion
7024.61538461538,10046.600326437516,Sparkling,Hypolimnion
8763.07692307692,8486.570660134286,Sparkling,Hypolimnion
9192.30769230769,8509.797639280536,Sparkling,Hypolimnion
8675.32467532468,8764.037022092427,Sparkling,Hypolimnion
8324.61538461538,8355.502179981248,Sparkling,Hypolimnion
8229.23076923077,8282.872122921362,Sparkling,Hypolimnion
8566.15384615385,8138.290566863241,Sparkling,Hypolimnion
7112.30769230769,7595.408400416539,Sparkling,Hypolimnion
7248.1481481481505,6586.973676988547,Sparkling,Hypolimnion
4456.81818181818,4449.151400356065,Sparkling,Hypolimnion
2905.7142857142903,3735.255488404705,Sparkling,Hypolimnion
300,-211.69937700447457,Sparkling,Hypolimnion
4608.57142857143,7100.284063664393,Sparkling,Hypolimnion
11067.6923076923,11227.78366719434,Sparkling,Hypolimnion
10276.923076923102,10561.097988995722,Sparkling,Hypolimnion
10223.076923076898,10335.117637372923,Sparkling,Hypolimnion
10587.692307692301,9972.383235265805,Sparkling,Hypolimnion
9633.84615384615,9274.123424992427,Sparkling,Hypolimnion
7381.53846153846,7835.682746120876,Sparkling,Hypolimnion
6587.03703703704,6688.326333663507,Sparkling,Hypolimnion
6088.8888888888905,5930.751342090879,Sparkling,Hypolimnion
5562.96296296296,4838.056791374383,Sparkling,Hypolimnion
2440,3584.451113975278,Sparkling,Hypolimnion
3618.18181818182,3207.6939717899627,Sparkling,Hypolimnion
1885.7142857142899,898.7398379869363,Sparkling,Hypolimnion
130,1825.0013761302412,Sparkling,Hypolimnion
10755.384615384599,10960.30992703818,Sparkling,Hypolimnion
9670.769230769229,10054.05434296923,Sparkling,Hypolimnion
9521.538461538461,9481.996361836358,Sparkling,Hypolimnion
9752.30769230769,9188.784457988711,Sparkling,Hypolimnion
8466.23376623377,9086.80171042539,Sparkling,Hypolimnion
9629.23076923077,9143.321467387344,Sparkling,Hypolimnion
9036.92307692308,9069.837601460573,Sparkling,Hypolimnion
8480,8696.686279518892,Sparkling,Hypolimnion
7598.14814814815,8042.537152118184,Sparkling,Hypolimnion
8162.96296296296,7019.5343607406685,Sparkling,Hypolimnion
4054.2857142857097,4452.452210534505,Sparkling,Hypolimnion
3757.1428571428596,3328.014176295242,Sparkling,Hypolimnion
185.714285714286,1317.2484385370094,Sparkling,Hypolimnion
6146.75324675325,9407.053524607723,Sparkling,Hypolimnion
8328.57142857143,8819.718248261506,Sparkling,Hypolimnion
10010.3896103896,9073.330535975269,Sparkling,Hypolimnion
9606.15384615384,9269.21982862686,Sparkling,Hypolimnion
8989.230769230771,9276.485239837866,Sparkling,Hypolimnion
9366.153846153838,9084.698885500782,Sparkling,Hypolimnion
8698.46153846154,8654.157565104288,Sparkling,Hypolimnion
7116.66666666667,8110.826938058039,Sparkling,Hypolimnion
8609.23076923077,7429.6447290021615,Sparkling,Hypolimnion
5436.36363636364,5409.620646849138,Sparkling,Hypolimnion
3591.4285714285697,2858.9031077752293,Sparkling,Hypolimnion
465,2515.594599602457,Sparkling,Hypolimnion
11024.0740740741,11130.773663893107,Sparkling,Hypolimnion
11088.8888888889,10649.848834833863,Sparkling,Hypolimnion
9573.846153846149,10428.003022861738,Sparkling,Hypolimnion
11546.7532467532,10628.518356419328,Sparkling,Hypolimnion
9847.692307692309,10014.871259763626,Sparkling,Hypolimnion
10006.1538461538,9097.572310721343,Sparkling,Hypolimnion
5851.85185185185,7399.730364765212,Sparkling,Hypolimnion
7987.692307692309,7317.036005046201,Sparkling,Hypolimnion
7053.7037037037,6583.789510531262,Sparkling,Hypolimnion
4208.57142857143,4028.327378614023,Sparkling,Hypolimnion
3191.4285714285697,3789.5103135399754,Sparkling,Hypolimnion
500,7184.694889208181,Sparkling,Hypolimnion
11043.0769230769,11475.73734959006,Sparkling,Hypolimnion
10736.363636363601,10694.810921823138,Sparkling,Hypolimnion
9903.07692307692,10048.536054979257,Sparkling,Hypolimnion
9569.230769230771,9846.797961640568,Sparkling,Hypolimnion
10693.5064935065,9893.477990140052,Sparkling,Hypolimnion
9516.92307692308,9688.384169868164,Sparkling,Hypolimnion
8872.30769230769,9033.08286093645,Sparkling,Hypolimnion
8546.2962962963,8424.601209335857,Sparkling,Hypolimnion
6940.74074074074,7430.690262541723,Sparkling,Hypolimnion
7351.85185185185,6430.371835758942,Sparkling,Hypolimnion
3737.14285714286,4411.605724105831,Sparkling,Hypolimnion
3200,3253.5084966891172,Sparkling,Hypolimnion
2029.62962962963,1232.4845425701665,Sparkling,Hypolimnion
385,1558.5047373960672,Sparkling,Hypolimnion
13374.025974026,12394.20245668771,Sparkling,Hypolimnion
11603.896103896099,11600.067742568546,Sparkling,Hypolimnion
10850.769230769201,10784.664261168746,Sparkling,Hypolimnion
9972.30769230769,10501.026379833367,Sparkling,Hypolimnion
10646.1538461538,10389.773158499336,Sparkling,Hypolimnion
10413.8461538462,9929.31230843656,Sparkling,Hypolimnion
10123.0769230769,9712.637469735508,Sparkling,Hypolimnion
8011.363636363641,8699.02950013366,Sparkling,Hypolimnion
7703.7037037037,7864.0423666977795,Sparkling,Hypolimnion
7536.36363636364,6737.284670418515,Sparkling,Hypolimnion
5065.71428571429,4987.135550380257,Sparkling,Hypolimnion
485.714285714286,355.25790231559006,Sparkling,Hypolimnion
400,1999.5162982734576,Sparkling,Hypolimnion
12774.4444444444,12511.979520119208,Sparkling,Hypolimnion
12127.2727272727,11946.519108770586,Sparkling,Hypolimnion
10969.2307692308,11358.736210051951,Sparkling,Hypolimnion
11405.1948051948,11106.932785987072,Sparkling,Hypolimnion
10486.153846153798,10661.502549568468,Sparkling,Hypolimnion
10744.615384615401,10178.140556052156,Sparkling,Hypolimnion
8700,9335.017704373577,Sparkling,Hypolimnion
9212.30769230769,8704.309397191191,Sparkling,Hypolimnion
7437.03703703704,7494.577154232075,Sparkling,Hypolimnion
5318.18181818182,5419.062255090644,Sparkling,Hypolimnion
3554.2857142857097,3615.161852491149,Sparkling,Hypolimnion
2328.5714285714303,1513.0201944897306,Sparkling,Hypolimnion
4425.92592592593,4696.391682796104,Sparkling,Hypolimnion
235.71428571428598,3338.1475345251174,Sparkling,Hypolimnion
11698.461538461499,11600.213287375616,Sparkling,Hypolimnion
9892.30769230769,10452.041869821796,Sparkling,Hypolimnion
10535.3846153846,10510.116499425918,Sparkling,Hypolimnion
11466.233766233801,11124.6718174725,Sparkling,Hypolimnion
11701.5384615385,11400.813049157368,Sparkling,Hypolimnion
10766.1538461538,10766.959129105368,Sparkling,Hypolimnion
10000,10261.11552773046,Sparkling,Hypolimnion
9516.92307692308,9432.250571327564,Sparkling,Hypolimnion
8142.59259259259,8182.534569303929,Sparkling,Hypolimnion
6540.90909090909,6490.679885808154,Sparkling,Hypolimnion
4665.71428571429,4227.462485351616,Sparkling,Hypolimnion
3660,3479.3840553103996,Sparkling,Hypolimnion
400,1586.8006787338472,Sparkling,Hypolimnion
11942.5925925926,12036.528386452794,Sparkling,Hypolimnion
12790.7692307692,12038.899123453795,Sparkling,Hypolimnion
12907.6923076923,12030.40682078108,Sparkling,Hypolimnion
10883.0769230769,11530.312874978394,Sparkling,Hypolimnion
10890.7692307692,10821.18513060978,Sparkling,Hypolimnion
10323.0769230769,10286.161032354345,Sparkling,Hypolimnion
9336.92307692308,9402.611667214203,Sparkling,Hypolimnion
8275.92592592593,8284.401005679123,Sparkling,Hypolimnion
7444.44444444444,7168.7725236037195,Sparkling,Hypolimnion
4918.18181818182,5229.979728515592,Sparkling,Hypolimnion
2874.28571428571,1770.2970966262878,Sparkling,Hypolimnion
335.714285714286,2102.930351141734,Sparkling,Hypolimnion
9612.30769230769,10301.9160391126,Sparkling,Hypolimnion
7262.5,8268.846930523776,Sparkling,Hypolimnion
7544.61538461538,7243.485524024317,Sparkling,Hypolimnion
7092.307692307691,7300.898907387055,Sparkling,Hypolimnion
7926.15384615385,7537.44964919272,Sparkling,Hypolimnion
7827.692307692309,7840.104806684765,Sparkling,Hypolimnion
7727.69230769231,7913.983512917466,Sparkling,Hypolimnion
8118.46153846154,7968.691692236891,Sparkling,Hypolimnion
7827.692307692309,7258.036456381588,Sparkling,Hypolimnion
5188.63636363636,5775.154027856067,Sparkling,Hypolimnion
5011.363636363641,4441.69886586789,Sparkling,Hypolimnion
230,224.67306340600072,Sparkling,Hypolimnion
5387.03703703704,5724.270409603884,Sparkling,Hypolimnion
244.444444444444,914.9613466075256,Sparkling,Hypolimnion
11415.384615384599,11137.291817623762,Sparkling,Hypolimnion
10463.0769230769,10715.715744401228,Sparkling,Hypolimnion
11027.6923076923,10640.85981333858,Sparkling,Hypolimnion
10592.5925925926,10430.318140250449,Sparkling,Hypolimnion
9700,10164.8519610515,Sparkling,Hypolimnion
10061.538461538501,9881.41787636386,Sparkling,Hypolimnion
10670.7692307692,8779.210860339821,Sparkling,Hypolimnion
3966.6666666666697,6408.701553761216,Sparkling,Hypolimnion
8225.92592592593,7065.565116617712,Sparkling,Hypolimnion
6492.85714285714,6170.814231162115,Sparkling,Hypolimnion
4524.24242424242,3707.212137197136,Sparkling,Hypolimnion
3076,4253.150419554248,Sparkling,Hypolimnion
1666.6666666666702,7002.158256038406,Sparkling,Hypolimnion
11293.1818181818,11436.026543425083,Sparkling,Hypolimnion
11369.465648854999,11510.153620557296,Sparkling,Hypolimnion
11861.333333333301,11577.34356772696,Sparkling,Hypolimnion
11702.666666666699,11974.30710220046,Sparkling,Hypolimnion
12468,11960.986935822944,Sparkling,Hypolimnion
11457.333333333301,11503.780456644734,Sparkling,Hypolimnion
10558.730158730199,10944.31575334717,Sparkling,Hypolimnion
10260.3174603175,9727.024167483343,Sparkling,Hypolimnion
7952.38095238095,8420.746059632193,Sparkling,Hypolimnion
7042.85714285714,7161.157106365535,Sparkling,Hypolimnion
6885.71428571429,5790.034130916594,Sparkling,Hypolimnion
4869.69696969697,5706.799000678196,Sparkling,Hypolimnion
1766.66666666667,2205.0614955317756,Sparkling,Hypolimnion
8456,10345.53092475404,Sparkling,Hypolimnion
7796.92307692308,8502.24813525841,Sparkling,Hypolimnion
8276.92307692308,8400.45744871624,Sparkling,Hypolimnion
9802.222222222219,9245.577058791494,Sparkling,Hypolimnion
9415.38461538461,9314.687101828064,Sparkling,Hypolimnion
9386.15384615384,9235.04422845549,Sparkling,Hypolimnion
8816.92307692308,8917.595271932305,Sparkling,Hypolimnion
8478.461538461539,8689.31390038342,Sparkling,Hypolimnion
8550,8382.963184370401,Sparkling,Hypolimnion
7568.51851851852,7370.221479393161,Sparkling,Hypolimnion
5722.72727272727,5520.947348866062,Sparkling,Hypolimnion
3303.0303030303003,3610.105906496694,Sparkling,Hypolimnion
4452.38095238095,4497.176304128138,Sparkling,Hypolimnion
11495.2380952381,11809.14196669317,Sparkling,Hypolimnion
10895.3846153846,10748.726470675208,Sparkling,Hypolimnion
10276.923076923102,10262.101089318734,Sparkling,Hypolimnion
9813.84615384615,9731.897507511869,Sparkling,Hypolimnion
9526.153846153838,9449.240327331298,Sparkling,Hypolimnion
9112.30769230769,9278.635248019877,Sparkling,Hypolimnion
8603.703703703699,9278.30094279148,Sparkling,Hypolimnion
9656.923076923069,9619.875375664486,Sparkling,Hypolimnion
10741.2698412698,9811.911432130932,Sparkling,Hypolimnion
9119.23076923077,8985.814755904845,Sparkling,Hypolimnion
6502.38095238095,7266.8740304803805,Sparkling,Hypolimnion
6050,5470.787234889541,Sparkling,Hypolimnion
4676.19047619048,4748.346408357893,Sparkling,Hypolimnion
4546.15384615385,4658.454643715878,Sparkling,Hypolimnion
200,850.6433144931957,Sparkling,Hypolimnion
9200,9771.535550300856,Sparkling,Hypolimnion
9333.846153846149,9350.65327102587,Sparkling,Hypolimnion
9012.30769230769,9148.852204475194,Sparkling,Hypolimnion
9229.23076923077,9005.06301133364,Sparkling,Hypolimnion
8863.07692307692,9074.203836612456,Sparkling,Hypolimnion
9227.77777777778,9023.854375202422,Sparkling,Hypolimnion
8936.92307692308,8720.603587274007,Sparkling,Hypolimnion
7516.666666666671,8121.499818110039,Sparkling,Hypolimnion
7947.727272727269,7574.570364612846,Sparkling,Hypolimnion
6234.09090909091,6345.742053324595,Sparkling,Hypolimnion
6211.363636363641,5346.163939189942,Sparkling,Hypolimnion
1707.40740740741,1794.3043497087483,Sparkling,Hypolimnion
345,1415.937657731724,Sparkling,Hypolimnion
11761.1111111111,11952.904714277973,Sparkling,Hypolimnion
11464.6153846154,11236.61924827722,Sparkling,Hypolimnion
10534.6153846154,10672.705133631847,Sparkling,Hypolimnion
10070.3703703704,10409.572414927608,Sparkling,Hypolimnion
11081.3333333333,10894.79076465961,Sparkling,Hypolimnion
10907.9365079365,10479.81910347096,Sparkling,Hypolimnion
9123.07692307692,9306.142232322303,Sparkling,Hypolimnion
7504.7619047619,8270.001435386735,Sparkling,Hypolimnion
8636.538461538461,7801.146891698305,Sparkling,Hypolimnion
6111.90476190476,6438.231318457977,Sparkling,Hypolimnion
5059.52380952381,4747.3243035743235,Sparkling,Hypolimnion
1314.81481481481,1664.909070060993,Sparkling,Hypolimnion
11938.888888888901,11484.715560768554,Sparkling,Hypolimnion
9957.14285714286,9918.16115985211,Sparkling,Hypolimnion
9908,9866.040745365748,Sparkling,Hypolimnion
8326.66666666667,8950.781804173079,Sparkling,Hypolimnion
9234.66666666667,8520.444729727675,Sparkling,Hypolimnion
7807.936507936511,7520.855250099803,Sparkling,Hypolimnion
5801.587301587299,6395.028185021365,Sparkling,Hypolimnion
6559.61538461538,6341.533183438795,Sparkling,Hypolimnion
5530.95238095238,5801.214452653897,Sparkling,Hypolimnion
6184.61538461538,5393.641608010997,Sparkling,Hypolimnion
2621.21212121212,2956.9556162716385,Sparkling,Hypolimnion
260,-70.46428976552535,Sparkling,Hypolimnion
3813.63636363636,3505.645142767903,Sparkling,Hypolimnion
335.714285714286,3325.9372767940017,Sparkling,Hypolimnion
9840,10087.770658712549,Sparkling,Hypolimnion
8889.23076923077,8824.44770693576,Sparkling,Hypolimnion
8407.69230769231,8585.17213821063,Sparkling,Hypolimnion
9029.23076923077,8636.74966968839,Sparkling,Hypolimnion
8338.46153846154,8611.932870024477,Sparkling,Hypolimnion
8567.69230769231,8775.360977896857,Sparkling,Hypolimnion
9056.92307692308,8800.118417450836,Sparkling,Hypolimnion
8112.962962962961,8104.216010890703,Sparkling,Hypolimnion
6779.5454545454495,6959.254931601774,Sparkling,Hypolimnion
5777.1428571428605,4883.851955887983,Sparkling,Hypolimnion
4254.28571428571,5253.836021631703,Sparkling,Hypolimnion
621.428571428571,1151.4950286505757,Sparkling,Hypolimnion
10772.3076923077,10875.702497355162,Sparkling,Hypolimnion
11078.4615384615,10751.237711648664,Sparkling,Hypolimnion
10340,10227.87009691387,Sparkling,Hypolimnion
9598.46153846154,9887.454184431426,Sparkling,Hypolimnion
9636.92307692308,9524.16602497631,Sparkling,Hypolimnion
9044.61538461538,9122.481807949662,Sparkling,Hypolimnion
8790.76923076923,8266.277810548729,Sparkling,Hypolimnion
6034.09090909091,6630.480274287878,Sparkling,Hypolimnion
5329.5454545454495,5541.423014432303,Sparkling,Hypolimnion
5877.77777777778,5144.493734148125,Sparkling,Hypolimnion
2562.85714285714,2358.650692305058,Sparkling,Hypolimnion
2108.57142857143,4021.6578081005255,Sparkling,Hypolimnion
8547.61904761905,7220.70459462585,Sparkling,Hypolimnion
10494.805194805202,10366.77084537242,Sparkling,Hypolimnion
9040,9249.825178791332,Sparkling,Hypolimnion
8386.15384615385,8732.466792523432,Sparkling,Hypolimnion
8221.53846153846,8463.691512978272,Sparkling,Hypolimnion
8836.92307692308,8593.478639059897,Sparkling,Hypolimnion
8975.384615384612,8679.921348494885,Sparkling,Hypolimnion
8050.000000000001,8264.178591318112,Sparkling,Hypolimnion
8022.222222222221,7643.637691815287,Sparkling,Hypolimnion
6038.636363636359,6329.953905181443,Sparkling,Hypolimnion
4965.71428571429,4761.150508701083,Sparkling,Hypolimnion
3757.1428571428596,4092.292930139476,Sparkling,Hypolimnion
3137.14285714286,2809.0649728095086,Sparkling,Hypolimnion
7478.46153846154,10071.826337489372,Sparkling,Hypolimnion
9085.526315789471,8521.474696439294,Sparkling,Hypolimnion
8266.15384615384,7824.210476492352,Sparkling,Hypolimnion
6640,6881.732365078649,Sparkling,Hypolimnion
6755.38461538461,6802.45031660918,Sparkling,Hypolimnion
6743.07692307692,6760.520006401596,Sparkling,Hypolimnion
6003.703703703701,6515.702241171936,Sparkling,Hypolimnion
6898.461538461541,6179.086514753955,Sparkling,Hypolimnion
4461.363636363641,4575.079555449348,Sparkling,Hypolimnion
3260,2788.589976497763,Sparkling,Hypolimnion
590,655.8604584296169,Sparkling,Hypolimnion
335.714285714286,1704.5237836602837,Sparkling,Hypolimnion
9337.662337662341,10349.00672628098,Sparkling,Hypolimnion
9759.74025974026,9348.717621438744,Sparkling,Hypolimnion
8913.846153846149,8827.864800645884,Sparkling,Hypolimnion
8475.384615384612,8493.584828619216,Sparkling,Hypolimnion
8220,8539.42365746765,Sparkling,Hypolimnion
9373.84615384615,8803.3118590570175,Sparkling,Hypolimnion
7941.53846153846,8661.96179426721,Sparkling,Hypolimnion
9412.30769230769,8453.858332669277,Sparkling,Hypolimnion
6575,7362.391829250404,Sparkling,Hypolimnion
8072.307692307691,6820.359998138728,Sparkling,Hypolimnion
3705.71428571429,3706.011692754776,Sparkling,Hypolimnion
1625.92592592593,1787.2572465148385,Sparkling,Hypolimnion
121.42857142857099,1065.3968082190272,Sparkling,Hypolimnion
10755.8441558442,11355.187624523844,Sparkling,Hypolimnion
10094.8051948052,10235.960576475918,Sparkling,Hypolimnion
9924.67532467533,9749.402930200402,Sparkling,Hypolimnion
9038.46153846154,9283.933151775203,Sparkling,Hypolimnion
9798.7012987013,9074.858331906633,Sparkling,Hypolimnion
7721.53846153846,8568.600098432224,Sparkling,Hypolimnion
9021.538461538461,8571.634689390261,Sparkling,Hypolimnion
8353.84615384615,8384.430176319858,Sparkling,Hypolimnion
7869.2307692307695,7719.768933904369,Sparkling,Hypolimnion
6979.6296296296305,6992.770963816547,Sparkling,Hypolimnion
5570.45454545455,5379.0819473020665,Sparkling,Hypolimnion
3185.71428571429,3052.043871009643,Sparkling,Hypolimnion
1740.74074074074,1250.2023936496191,Sparkling,Hypolimnion
695,2321.20953055087,Sparkling,Hypolimnion
8714.28571428571,10787.92078995712,Sparkling,Hypolimnion
10434.2857142857,9513.658421178348,Sparkling,Hypolimnion
9395.384615384612,9375.522168006471,Sparkling,Hypolimnion
8484.61538461538,8555.965594201476,Sparkling,Hypolimnion
8043.076923076921,8123.787814092151,Sparkling,Hypolimnion
7244.61538461538,7457.273512861778,Sparkling,Hypolimnion
7701.53846153846,7544.143616312475,Sparkling,Hypolimnion
6795.384615384611,6998.825309158253,Sparkling,Hypolimnion
6824.07407407407,6211.3533106009945,Sparkling,Hypolimnion
4922.72727272727,5250.238131850787,Sparkling,Hypolimnion
4338.63636363636,4089.604264039451,Sparkling,Hypolimnion
3245.45454545455,3885.454343871968,Sparkling,Hypolimnion
2228.57142857143,2287.204574974537,Sparkling,Hypolimnion
230,47.18984965652127,Sparkling,Hypolimnion
7943.333333333329,9541.89498151313,Sparkling,Hypolimnion
9143.33333333333,8474.96933604823,Sparkling,Hypolimnion
8294.8051948052,8032.646314673898,Sparkling,Hypolimnion
7475.38461538461,7541.698590674614,Sparkling,Hypolimnion
7432.30769230769,7396.028009372957,Sparkling,Hypolimnion
7063.07692307692,7581.876757734357,Sparkling,Hypolimnion
8609.23076923077,7885.942224896651,Sparkling,Hypolimnion
6967.69230769231,6914.462951853797,Sparkling,Hypolimnion
5385.18518518519,5826.615361245411,Sparkling,Hypolimnion
6267.69230769231,5101.865646287282,Sparkling,Hypolimnion
1640.74074074074,2468.1369026411116,Sparkling,Hypolimnion
100,32.36838197588446,Sparkling,Hypolimnion
9637.77777777778,10626.448815199685,Sparkling,Hypolimnion
8783.076923076918,8964.548648571828,Sparkling,Hypolimnion
7712.307692307691,8049.266797633333,Sparkling,Hypolimnion
8007.692307692309,7711.515333290607,Sparkling,Hypolimnion
7480.519480519481,7429.984916759992,Sparkling,Hypolimnion
7204.61538461538,7244.835847525671,Sparkling,Hypolimnion
6926.153846153839,6946.721569490865,Sparkling,Hypolimnion
6456.92307692308,6404.163949194141,Sparkling,Hypolimnion
5983.333333333329,5449.309770514788,Sparkling,Hypolimnion
3697.7272727272702,4487.2723351534805,Sparkling,Hypolimnion
5150,4703.249528057114,Sparkling,Hypolimnion
1229.62962962963,1053.559578791493,Sparkling,Hypolimnion
0,764.548921919006,Sparkling,Hypolimnion
10423.0011226108,10697.802602114489,Trout,Epilimnion
9000,9323.720879140132,Trout,Epilimnion
7359.7388065313,8487.258205748705,Trout,Epilimnion
9200,8516.916311604427,Trout,Epilimnion
9222.88294058793,8813.06584920915,Trout,Epilimnion
9937.68551902466,10235.031423331508,Trout,Epilimnion
8969.394796423821,9563.882974774984,Trout,Epilimnion
7589.56365258645,8959.884844148819,Trout,Epilimnion
8300,8322.110821752865,Trout,Epilimnion
9200,8010.501976509015,Trout,Epilimnion
8522.88294058793,7838.164151952361,Trout,Epilimnion
8437.473799087471,8804.946547926014,Trout,Epilimnion
8154.812001806709,8926.689281681996,Trout,Epilimnion
9015.310297573491,9144.74558919125,Trout,Epilimnion
8900.74870129154,9034.059561749296,Trout,Epilimnion
11512.5487382267,11563.031265773105,Trout,Epilimnion
11070.4644191029,10693.22951445573,Trout,Epilimnion
10322.9222289362,9306.083217059017,Trout,Epilimnion
8977.11705941207,8805.928306124399,Trout,Epilimnion
8372.067618279161,8561.757084541241,Trout,Epilimnion
8870.1218470533,8497.97717712403,Trout,Epilimnion
9489.41490280777,8797.13294939421,Trout,Epilimnion
7970.00858686575,8280.524091803076,Trout,Epilimnion
8618.61197112972,9003.299786671181,Trout,Epilimnion
8748.400821470821,8498.12608368619,Trout,Epilimnion
11144.541145012701,11197.56234763848,Trout,Epilimnion
10200,10045.32274502862,Trout,Epilimnion
9713.972925355449,9315.29875661303,Trout,Epilimnion
8604.80556650869,8913.099695654533,Trout,Epilimnion
8500,8720.330280673415,Trout,Epilimnion
9500,8929.855988384174,Trout,Epilimnion
8514.54303853315,8498.851002031135,Trout,Epilimnion
8519.55506572071,8766.066520760138,Trout,Epilimnion
9513.869625122981,9294.644021034752,Trout,Epilimnion
9013.869625122981,9514.770911260191,Trout,Epilimnion
12117.997283480401,11693.456471843712,Trout,Epilimnion
10901.247694028101,10442.879808930584,Trout,Epilimnion
9680.44493427929,9951.9411634401,Trout,Epilimnion
9617.15643175852,9667.144320996758,Trout,Epilimnion
9000,8854.50161203864,Trout,Epilimnion
8437.473799087471,8723.367498828802,Trout,Epilimnion
8614.54303853315,8574.673025064396,Trout,Epilimnion
8417.156431758522,8695.13218382107,Trout,Epilimnion
8617.15643175852,8535.313064095153,Trout,Epilimnion
9337.11080180849,9262.813214624755,Trout,Epilimnion
10088.2244372202,10135.310703958778,Trout,Epilimnion
11175.1250187569,10890.737888719084,Trout,Epilimnion
9146.472567487572,9453.225353007463,Trout,Epilimnion
9500,9345.000836575944,Trout,Epilimnion
8874.22629577708,8828.615057818648,Trout,Epilimnion
8781.92262592077,8673.601246341048,Trout,Epilimnion
8010.58509719223,8245.29647350154,Trout,Epilimnion
8718.07737407923,8451.616461069158,Trout,Epilimnion
8619.555065720711,8904.212689622698,Trout,Epilimnion
8974.97476861679,9096.062040542787,Trout,Epilimnion
9900,9894.020582027855,Trout,Epilimnion
9100,9158.03586819786,Trout,Epilimnion
10396.0490833636,9911.949254742163,Trout,Epilimnion
10600,10422.07982169385,Trout,Epilimnion
9803.57238547135,9475.435611831155,Trout,Epilimnion
9200,9191.279863896409,Trout,Epilimnion
8400,8756.443513376345,Trout,Epilimnion
8540.96031466716,8526.512362524207,Trout,Epilimnion
8633.26598110992,8408.384755883279,Trout,Epilimnion
8236.855865943371,8332.153345395956,Trout,Epilimnion
8600,8620.541926945003,Trout,Epilimnion
9129.99141313425,8940.95502711579,Trout,Epilimnion
8574.97476861679,9036.368179217912,Trout,Epilimnion
9411.03935419163,8862.177506321064,Trout,Epilimnion
9501.351904542391,9528.261362602268,Trout,Epilimnion
12480.081376370099,12492.47474024174,Trout,Epilimnion
11928.0377521107,11304.35593547598,Trout,Epilimnion
9046.47256748757,9192.101414345289,Trout,Epilimnion
8700,9007.828158015074,Trout,Epilimnion
9000,9017.054962417898,Trout,Epilimnion
8693.004787641219,8758.298920309811,Trout,Epilimnion
8656.14892169785,8555.395406404521,Trout,Epilimnion
8756.14892169785,8324.674627347564,Trout,Epilimnion
8780.44493427929,8772.173644617002,Trout,Epilimnion
9287.73395090331,9145.637271543928,Trout,Epilimnion
9422.332367517629,8888.379995306164,Trout,Epilimnion
9900,8035.451421979215,Trout,Epilimnion
10082.5983429948,7604.687056789055,Trout,Epilimnion
11513.435682174499,11628.19972823009,Trout,Epilimnion
10254.9332400226,10005.906661836458,Trout,Epilimnion
8972.06761827916,9052.38806894541,Trout,Epilimnion
8963.760781694451,8548.998482147632,Trout,Epilimnion
8400,8395.509982161693,Trout,Epilimnion
8000,8276.360611527365,Trout,Epilimnion
8677.11705941207,8623.13874718945,Trout,Epilimnion
8846.038941690651,8815.22968000959,Trout,Epilimnion
9200,9196.062077240347,Trout,Epilimnion
9754.57666173535,9168.049634012366,Trout,Epilimnion
10615.4419574721,10613.089775414908,Trout,Epilimnion
10046.0389416907,9964.88548618603,Trout,Epilimnion
9554.60408429384,9369.18923845315,Trout,Epilimnion
9136.85586594337,8837.870938857208,Trout,Epilimnion
8500,8821.425726507347,Trout,Epilimnion
8580.44493427929,8640.422706758403,Trout,Epilimnion
8800,8634.959549318257,Trout,Epilimnion
8449.546478854962,8658.14948246867,Trout,Epilimnion
8600,8625.952523591517,Trout,Epilimnion
9400,9488.55476453474,Trout,Epilimnion
9535.85738786902,9375.807037138386,Trout,Epilimnion
12128.4604146012,10855.496643666738,Trout,Epilimnion
9500,9171.57139931153,Trout,Epilimnion
8641.46241470297,8977.131185984506,Trout,Epilimnion
8600,8692.091790735829,Trout,Epilimnion
8600,8626.998203081263,Trout,Epilimnion
8572.06761827916,8719.222050255328,Trout,Epilimnion
8870.1218470533,9040.905375539143,Trout,Epilimnion
8637.37042983371,8853.231091663916,Trout,Epilimnion
9400,9155.000156269914,Trout,Epilimnion
9367.438714643169,9782.222599705045,Trout,Epilimnion
12459.111911245102,12093.123035070814,Trout,Epilimnion
10864.866516614598,10369.501745574344,Trout,Epilimnion
9200,9325.862349006398,Trout,Epilimnion
9994.98797281244,9861.004393712785,Trout,Epilimnion
9374.22629577708,9210.894169846908,Trout,Epilimnion
8554.9332400226,8809.502620131694,Trout,Epilimnion
8500,8531.640262080518,Trout,Epilimnion
8800,8453.631312070574,Trout,Epilimnion
8700,8658.676214276236,Trout,Epilimnion
8700,8556.411997214027,Trout,Epilimnion
9435.11446610468,8384.194749306269,Trout,Epilimnion
9739.04582238401,7377.395925183106,Trout,Epilimnion
12009.897422158501,11601.854373183454,Trout,Epilimnion
11103.8883745499,10771.72224398781,Trout,Epilimnion
